Group	Accu_BS	Accu_PM	Accu_Diff	Avg_BS	Avg_PM	Diff	P_value	FDR
119	1078.50960886434	1021.38914536451	57.120463499831	0.990366950288651	0.937914734035363	0.0524522162532882	1.29751333108846e-106	2.22906136366479e-106
123	1073.22353763109	1016.25630932354	56.9672283075419	0.985512890386673	0.933201385972034	0.0523115044146391	2.62575074186529e-70	4.1886976120232e-70
130	1084.93523668341	1028.01771299225	56.9175236911572	0.996267434970992	0.944001572995641	0.0522658619753508	2.10822686685164e-80	3.44515122144048e-80
125	1082.04489564688	1025.45718319435	56.5877124525373	0.993613310970509	0.941650305963587	0.0519630050069214	2.69992831631966e-54	4.01989327096483e-54
87	1025.04067836893	968.65200426265	56.3886741062789	0.941267840559163	0.889487607220064	0.0517802333390992	1.20625686717084e-06	1.33585471240407e-06
108	1078.8965737552	1022.98957744521	55.9069963099852	0.990722289949678	0.93938436863656	0.0513379213131179	1.6022530111362e-24	2.02548965558727e-24
83	1077.57627592951	1022.29460233979	55.2816735897185	0.989509895252073	0.938746191312937	0.0507637039391354	7.44099939225817e-127	1.3119656823192e-126
37	1042.85724127231	989.044559430888	53.812681841425	0.95762832072756	0.908213553196408	0.0494147675311525	5.54742438888986e-101	9.29193585139052e-101
53	1062.09071663324	1008.29210359636	53.7986130368781	0.975289914263763	0.92588806574505	0.0494018485187127	1.95070965672e-212	3.96053172728e-212
44	1075.96755639249	1024.04782634505	51.9197300474384	0.988032650498156	0.940356130711712	0.0476765197864447	7.41397829690497e-19	9.03157356168424e-19
90	1074.86030893359	1024.31040531269	50.5499036209001	0.987015894337547	0.940597250057565	0.0464186442799819	1.9861780309778e-47	2.89291147990245e-47
80	165	214.919808847831	-49.9198088478315	0.151515151515152	0.197355196370828	-0.0458400448556763	0.00284889041190745	0.00307863963867418
42	1069.76012973415	1019.88525857265	49.8748711615033	0.982332534191141	0.936533754428512	0.0457987797626292	4.77738992525859e-14	5.6652234511916e-14
103	528	33	495	0.484848484848485	0.0303030303030303	0.454545454545455	6.74418086628381e-130	1.20496031477604e-129
126	1056	564.621677238836	491.378322761164	0.96969696969697	0.518477205912614	0.451219763784356	8.68442780519709e-149	1.63903285337523e-148
54	1062.09917075423	1014.05256796003	48.0466027941936	0.975297677460265	0.931177748356322	0.0441199291039428	3.0532444372523e-111	5.31343837132218e-111
131	1056.60485750507	1010.86524357932	45.7396139257498	0.970252394403183	0.928250912377701	0.0420014820254819	1.45136403834227e-07	1.64815916218529e-07
113	1075.28325216365	1032.41209552723	42.8711566364252	0.987404271959276	0.948036818665956	0.0393674532933198	1.5677579026271e-60	2.44278556920967e-60
69	934.279908000275	891.503679326161	42.7762286741139	0.857924617080142	0.818644333632838	0.0392802834473038	2.58341629928043e-06	2.81445352929738e-06
52	1049.5868882492	1007.61364940582	41.9732388433777	0.963807978190263	0.925265059142166	0.038542919048097	2.18785245049003e-40	3.11885349325174e-40
116	1070.02875685398	1029.78630691408	40.242449939894	0.982579207395755	0.945625626183731	0.0369535812120237	4.47276439882864e-20	5.49862779305539e-20
98	735.887399228451	355.186882781209	380.700516447243	0.675746004801149	0.326158753701753	0.349587251099397	1.4109672754924e-60	2.22434841077625e-60
84	1048.81360237372	1011.142545656	37.6710567177148	0.963097890150337	0.928505551566577	0.0345923385837601	1.58928944762469e-28	2.0477383267472e-28
66	1064.35728084642	1027.13583938693	37.2214414594919	0.97737124044667	0.943191771705172	0.0341794687414985	1.52267295147959e-42	2.19395887632543e-42
102	1040.67344103572	1004.14934810474	36.5240929309815	0.95562299452316	0.922083882557153	0.033539111966007	7.47683799190002e-105	1.26822315305646e-104
100	757.158809439441	435.441420925317	321.717388514124	0.695278980201507	0.399854381014983	0.295424599186524	9.61847624048273e-37	1.34257897523405e-36
71	1006.66360629385	975.693275076923	30.9703312169286	0.924392659590313	0.895953420639966	0.0284392389503476	2.24931804679704e-07	2.53284553168742e-07
106	769.435362293562	477.824255834091	291.611106459472	0.706552215145604	0.438773421335253	0.26777879381035	2.94408131948762e-38	4.15270417696148e-38
40	1077.89815904336	1050.19408163996	27.7040774033997	0.989805472032469	0.96436554787875	0.0254399241537188	5.24742314180782e-11	6.06167845691593e-11
97	1022.75993132826	997.931334076995	24.8285972512616	0.939173490659556	0.916374044147838	0.0227994465117186	3.37176992723169e-55	5.07659741852861e-55
56	1080.5491901627	841.831258967674	238.717931195028	0.992239844042886	0.773031459107139	0.219208384935747	0	0
1	1085.49005455736	846.778810676389	238.711243880972	0.996776909602718	0.777574665451229	0.219202244151489	0	0
22	1079.51885041799	852.34533312859	227.173517289399	0.991293710209357	0.782686256316428	0.208607453892929	0	0
55	989.923556598533	992.128610346321	-2.20505374778816	0.909020713129966	0.911045555873573	-0.00202484274360715	4.18204633162167e-32	5.54845750928024e-32
6	1080.47840702954	861.705696901651	218.772710127886	0.992174845757151	0.791281631681957	0.200893214075194	0	0
14	1080.39072657494	871.499619110948	208.891107463987	0.99209433110646	0.800275132333286	0.191819198773175	0	0
74	972.265852174135	974.312425294351	-2.04657312021573	0.892806108516194	0.894685422676172	-0.00187931415997766	3.13057824786792e-35	4.23734833549799e-35
111	607.051422798543	403.421239762014	203.630183036529	0.55743932304733	0.370451092527102	0.186988230520229	7.32847445041434e-17	8.84698717437407e-17
20	1081.47918316795	878.038051448268	203.441131719677	0.993093832110143	0.806279202431835	0.186814629678308	0	0
122	1029.7874223257	828.601922894385	201.185499431312	0.945626650436819	0.760883308442961	0.184743341993858	2.89068029428811e-32	3.87351159434607e-32
114	1028.66987283014	1008.97696373957	19.6929090905699	0.944600434187455	0.926516954765444	0.0180834794220108	4.98947024864863e-23	6.24849545157866e-23
41	1076.97068961205	882.626355244948	194.344334367106	0.988953801296652	0.810492520886086	0.178461280410566	0	0
2	1072.95661731303	891.589742770923	181.366874542102	0.985267784493136	0.818723363426008	0.166544421067128	0	0
112	955.262633878189	775.557447818771	179.705186059418	0.877192501265554	0.712173964939183	0.165018536326371	1.07347917998151e-28	1.39656514677206e-28
76	992.29190853282	1010.12179141945	-17.8298828866253	0.911195508294601	0.927568219852567	-0.0163727115579664	1.19649935168022e-08	1.37034968483034e-08
35	1066.68751106374	892.517124475802	174.170386587942	0.979511029443291	0.81957495360496	0.159936075838331	0	0
17	1071.79281720398	900.393554373389	171.399262830588	0.984199097524314	0.826807671600908	0.157391425923405	0	0
62	1075.20702041518	904.568938287522	170.638082127655	0.987334270353698	0.830641816609295	0.156692453744403	0	0
99	935.09445383332	768.213432887621	166.881020945699	0.858672593051717	0.70543014957541	0.153242443476308	4.14707775305083e-28	5.29246113246487e-28
36	1080.04994015529	916.825663571881	163.224276583407	0.991781395918538	0.841896844418623	0.149884551499914	0	0
13	1064.22445818129	902.400690632541	161.823767548745	0.977249272893743	0.828650771930708	0.148598500963035	0	0
12	1077.46316152714	917.529068484648	159.93409304249	0.989406025277445	0.842542762612165	0.14686326266528	0	0
26	1079.7989759011	926.805575066398	152.993400834704	0.991550942057945	0.851061134128924	0.140489807929021	0	0
11	1063.53656671655	910.976962751195	152.559603965358	0.976617600290683	0.836526136594303	0.140091463696381	0	0
19	1071.17057648161	924.390982888798	146.779593592816	0.983627710267782	0.848843877767491	0.134783832500291	0	0
25	1080.66652241391	935.228341105	145.438181308905	0.992347587156938	0.858795538204775	0.133552048952163	0	0
68	330	186.570345726838	143.429654273162	0.303030303030303	0.171322631521431	0.131707671508872	8.50853511050926e-13	1.00012605684933e-12
132	1084.9624541124	942.90031380177	142.062140310626	0.996292428018729	0.86584050854157	0.130451919477159	5.38625959326083e-49	7.93141522524122e-49
9	1059.88461683503	917.88925889688	141.995357938148	0.973264110959622	0.842873515975097	0.130390594984525	0	0
5	1070.65083240115	930.525546820239	140.125285580914	0.983150442976266	0.854477086152653	0.128673356823613	0	0
45	1070.69231102482	934.239004493178	136.453306531643	0.983188531703233	0.857887056467564	0.125301475235669	0	0
60	1076.60735791158	940.692516106728	135.914841804852	0.988620163371515	0.863813146103515	0.124807017268	0	0
16	1068.70841590179	932.9128139402	135.795601961587	0.981366773096223	0.856669250633792	0.124697522462431	0	0
28	1070.51831645124	935.561253993521	134.957062457715	0.983028757071842	0.859101243336567	0.123927513735275	0	0
79	1059.16428324771	928.688168946628	130.476114301082	0.972602647610386	0.852789870474406	0.11981277713598	1.0544288109958e-35	1.44177000687181e-35
4	1067.12553700232	937.229354879566	129.896182122751	0.979913257118748	0.860633016418334	0.119280240700414	0	0
43	1076.90964874111	950.293497778862	126.616150962247	0.988897749073562	0.872629474544409	0.116268274529153	0	0
64	1076.53616561045	950.538775603639	125.997390006807	0.988554789357618	0.872854706706739	0.115700082650879	0	0
31	1076.65165865264	952.091810650346	124.559848002296	0.98866084357451	0.87428081786074	0.11438002571377	0	0
30	1079.23297873552	954.901143181722	124.331835553795	0.991031201777334	0.876860553885879	0.114170647891455	0	0
32	1075.19265107819	953.070838834037	122.121812244153	0.987321075370239	0.87517983364007	0.112141241730168	0	0
46	1068.78141911582	948.681425750323	120.099993365497	0.98143381002371	0.87114915128588	0.11028465873783	0	0
34	1083.54994383409	964.629352611784	118.920591222304	0.994995357056096	0.885793712223861	0.109201644832235	0	0
15	1050.05335325559	936.387665505897	113.665687749692	0.964236320712204	0.859860115248758	0.104376205463446	0	0
67	1072.7925911106	962.830601917512	109.961989193083	0.985117163554265	0.884141966866403	0.100975196687863	0	0
51	1076.63139651648	967.977907008131	108.653489508354	0.988642237388875	0.888868601476704	0.0997736359121711	0	0
75	1060.74959535668	952.316737970099	108.432857386586	0.974058397940022	0.874487362690632	0.0995710352493901	0	0
85	1080.9163487488	973.871041402343	107.045307346454	0.992576996096233	0.894280111480572	0.0982968846156604	0	0
101	1069.05266742329	963.907958019119	105.144709404176	0.981682890195863	0.885131274581376	0.0965516156144867	0	0
110	1079.32701271459	974.984960649232	104.34205206536	0.991117550702105	0.895302994168257	0.0958145565338476	2.34817679477003e-297	5.61885161605686e-297
58	1070.10125753255	967.048436472744	103.05282105981	0.982645782858176	0.888015093179746	0.0946306896784292	0	0
24	1068.81761126582	965.858346889243	102.959264376574	0.981467044321228	0.886922265279378	0.0945447790418495	0	0
81	865.068959321724	763.355595519634	101.71336380209	0.794370026925366	0.700969325546036	0.0934007013793297	0.0068271019339366	0.00731865327318004
48	1064.08509957155	963.753364361429	100.331735210122	0.977121303555143	0.884989315299751	0.092131988255392	0	0
