Group	Accu_BS	Accu_PM	Accu_Diff	Avg_BS	Avg_PM	Diff	P_value	FDR
111	528	474.590227689292	53.4097723107078	0.484848484848485	0.435803698520929	0.0490447863275554	0.0207535306965716	0.0215579311111674
55	264	214.115609478502	49.8843905214983	0.242424242424242	0.196616721284207	0.0458075211400352	0.0194194705383809	0.0204898350562444
106	916.715975238853	866.942655183854	49.7733200549992	0.84179612051318	0.796090592455329	0.0457055280578504	1.13160745835959e-14	1.3185686906103e-14
112	923.565859674606	875.990575528017	47.5752841465894	0.848086188865571	0.804399059254377	0.0436871296111933	1.95676237691961e-17	2.3411264152431e-17
12	1087.44106986913	645.668469439924	441.772600429204	0.998568475545572	0.592900339246946	0.405668136298626	0	0
69	999.711630920239	957.005458885185	42.7061720350544	0.918008843820238	0.878792891538278	0.03921595228196	1.29625051970555e-09	1.42375057082413e-09
52	1031.99569435043	991.635313767552	40.3603805828765	0.947654448439329	0.910592574625852	0.037061873813477	2.39333665998675e-12	2.74108643109594e-12
5	1087.05613460119	685.660224235779	401.395910365409	0.998214999633781	0.629623713715133	0.368591285918649	0	0
68	594	215.117713948392	378.882286051608	0.545454545454545	0.197536927408991	0.347917618045554	7.25298653319289e-64	1.02305283731352e-63
2	1085.20930700839	709.653730695683	375.55557631271	0.99651910652745	0.651656318361509	0.344862788165941	0	0
1	1077.99108836971	715.997913124191	361.993175245523	0.989890806583759	0.657482013888146	0.332408792695614	0	0
18	1078.35590025602	723.223302729225	355.132597526799	0.99022580372454	0.664116898741253	0.326108904983287	0	0
39	1084.93366625636	731.759596356077	353.174069900282	0.996265992889219	0.671955552209437	0.324310440679782	0	0
56	1083.40932125499	751.620174243135	331.789147011853	0.994866227047739	0.690192997468444	0.304673229579296	0	0
71	1023.45014551063	991.666510069033	31.7836354415957	0.939807296153011	0.91062122136734	0.029186074785671	2.8685713712493e-11	3.20323803122839e-11
9	1076.39057191707	767.095039531475	309.295532385596	0.988421094506034	0.704403158431107	0.284017936074927	0	0
17	1075.7404222593	772.928165271904	302.812256987397	0.987824079209643	0.709759564069701	0.278064515139942	0	0
43	1081.57825835733	782.794742432366	298.783515924964	0.993184810245482	0.718819781847902	0.274365028397579	0	0
20	1083.04742163058	791.487824939935	291.559596690648	0.994533904160315	0.726802410413164	0.267731493747151	0	0
36	1085.49838796822	800.100251032839	285.398136935385	0.996784561954292	0.734710974318493	0.262073587635799	0	0
101	1073.29035891933	794.88239077873	278.407968140597	0.985574250614626	0.729919550761001	0.255654699853625	0	0
10	1080.98522838056	803.685056724969	277.300171655593	0.992640246446797	0.738002806909981	0.254637439536816	0	0
76	979.825124433147	952.387643165829	27.4374812673176	0.899747589011154	0.874552473063204	0.0251951159479501	1.71337725894947e-09	1.86660611950593e-09
19	1081.48349841594	809.558480696493	271.925017719448	0.993097794688651	0.743396217352151	0.2497015773365	0	0
6	1078.93748968678	809.205528993211	269.731960693566	0.990759861971329	0.743072111104877	0.247687750866452	0	0
25	1085.35699042812	826.442653362334	258.914337065788	0.996654720319671	0.758900508138048	0.237754212181623	0	0
26	1086.59128203634	833.815497901619	252.775784134722	0.997788137774418	0.765670796971183	0.232117340803234	0	0
60	1084.02270068715	833.190363937865	250.832336749289	0.995429477215017	0.765096752927332	0.230332724287685	0	0
7	1085.36389219655	837.334499382915	248.029392813632	0.996661058031724	0.768902203290097	0.227758854741627	0	0
47	1057.53281668907	811.96117830596	245.571638383111	0.971104514865996	0.745602551245142	0.225501963620855	0	0
41	1073.40528995759	834.647647541119	238.757642416474	0.985679788758121	0.766434938054287	0.219244850703833	0	0
35	1069.79749283282	835.014393556325	234.7830992765	0.982366843739967	0.76677171125466	0.215595132485307	0	0
120	1090.53284068056	858.521955296848	232.01088538371	1.00140756719978	0.788358085672037	0.213049481527742	0	0
29	1073.38379510645	845.067972872548	228.315822233901	0.985660050602799	0.776003648184157	0.209656402418641	0	0
30	1087.57515038384	860.545048100866	227.03010228297	0.99869159814861	0.790215838476461	0.208475759672149	0	0
24	1074.76051421781	847.824674451141	226.935839766668	0.986924255480082	0.778535054592416	0.208389200887666	0	0
15	1079.20301892495	857.30670549725	221.896313427695	0.991003690472861	0.78724215380831	0.20376153666455	0	0
98	627	604.919381118842	22.0806188811575	0.575757575757576	0.555481525361655	0.0202760503959206	0.0200057130554797	0.0209434808549553
23	1077.62653204071	857.805181388116	219.821350652597	0.989556044114521	0.787699891081833	0.201856153032688	0	0
64	1080.59689410708	864.321469550881	216.275424556195	0.992283649317793	0.793683626768486	0.198600022549307	0	0
99	1023	821.673766932797	201.326233067203	0.939393939393939	0.7545213654112	0.184872573982739	1.58778271080368e-87	2.33805366206256e-87
67	1084.33115212848	883.270271523172	201.060880605303	0.995712720044514	0.811083812234318	0.184628907810196	0	0
51	1086.74497669039	886.185405080127	200.559571610264	0.997929271524694	0.813760702552918	0.184168568971776	0	0
85	1086.99357534842	890.256055369821	196.737519978599	0.99815755312068	0.817498673434179	0.180658879686501	0	0
57	1081.54215958144	885.189770257435	196.352389324003	0.993151661690944	0.812846437334652	0.180305224356293	0	0
84	1080.60233117766	886.777590098464	193.824741079193	0.992288642036417	0.814304490448544	0.177984151587873	0	0
31	1083.49402252628	891.73458959548	191.759432930798	0.994944005992908	0.81885637244764	0.176087633545269	0	0
110	1088.59898123924	899.344884462298	189.254096776945	0.999631755040627	0.825844705658676	0.173787049381951	0	0
86	997.035239744431	808.552451912533	188.482787831898	0.91555118433832	0.74247240763318	0.17307877670514	5.37702021226047e-17	6.37628945524693e-17
13	1070.87506048936	888.143857757329	182.731202732028	0.983356345720255	0.815559098032442	0.167797247687813	0	0
22	1071.93973317133	890.917423327141	181.022309844191	0.984334006585245	0.818105990199395	0.16622801638585	0	0
11	1067.51101387162	888.902980357967	178.608033513656	0.9802672303688	0.816256180310346	0.164011050058454	0	0
34	919.28604661305	741.683359254578	177.602687358472	0.844156149323278	0.681068282143781	0.163087867179497	4.11808775277785e-20	4.97138521506515e-20
100	594	418.031101289179	175.968898710821	0.545454545454545	0.38386694333258	0.161587602121966	3.42895198222127e-15	4.03052250541798e-15
79	1089	923.189389668039	165.810610331961	1	0.847740486380201	0.152259513619799	7.92277517585767e-123	1.22028950984474e-122
121	1085.01121919684	922.977781717249	162.033437479589	0.996337207710595	0.847546172375802	0.148791035334793	0	0
62	1062.21156454431	901.304931223775	160.906633320534	0.975400885715619	0.827644564943778	0.14775632077184	0	0
14	1072.27144591139	912.979634425969	159.291811485416	0.984638609652328	0.83836513721393	0.146273472438399	0	0
21	1070.59335372709	911.495498453201	159.097855273886	0.98309766182469	0.83700229426373	0.146095367560961	0	0
3	1072.52484383361	913.674209062809	158.850634770798	0.984871298286141	0.839002946797805	0.145868351488336	0	0
94	1078.40486362868	924.861098751853	153.543764876826	0.990270765499246	0.849275572774888	0.140995192724358	4.38763525208764e-189	7.83924165039658e-189
81	1073.66580272606	920.212791272276	153.453011453785	0.985919010767732	0.845007154519996	0.140911856247736	1.93248945990151e-117	2.94265440485003e-117
104	1086.51470836869	936.798305257628	149.716403111058	0.997717822193467	0.860237194910586	0.137480627282881	0	0
16	1077.01529997742	927.385883573686	149.629416403735	0.988994765819486	0.851594016137453	0.137400749682034	0	0
46	1075.4193688991	926.856391628163	148.562977270939	0.987529264370158	0.85110779763835	0.136421466731808	0	0
63	1060.03312718115	912.068452934723	147.964674246426	0.973400484096556	0.837528423264209	0.135872060832347	0	0
66	1075.72037756954	928.426016859067	147.294360710473	0.987805672699302	0.852549143121274	0.135256529578028	0	0
129	467.227231866343	613.165139439872	-145.937907573529	0.429042453504447	0.563053387915401	-0.134010934410954	3.17501436797068e-10	3.51613161411629e-10
92	330	184.48208349616	145.51791650384	0.303030303030303	0.169405035350009	0.133625267680294	8.50853511050926e-13	9.82882504145035e-13
75	1064.96486204937	919.501461950898	145.463400098475	0.977929166252868	0.844353959550871	0.133575206701997	0	0
117	1086.19090779377	941.700293452021	144.490614341747	0.997420484659108	0.864738561480277	0.132681923178831	0	0
28	1073.42346492897	931.817397734698	141.606067194268	0.98569647835534	0.855663358801376	0.130033119553965	0	0
72	1087.91131251634	946.627693409493	141.283619106849	0.99900028697552	0.869263263002289	0.129737023973231	7.16297092862852e-150	1.15643145112798e-149
95	1089	949.253802082439	139.746197917561	1	0.871674749386996	0.128325250613004	0	0
102	1081.51333232187	942.208529246512	139.304803075358	0.99312519037821	0.865205261016081	0.127919929362129	3.00737425006321e-161	5.03735186885588e-161
115	1089	949.740524905131	139.259475094869	1	0.87212169412776	0.12787830587224	0	0
58	1055.74137280496	918.914326197962	136.827046606994	0.96945947915974	0.843814808262591	0.125644670897148	0	0
4	1067.34563072797	933.352977776603	133.992652951366	0.980115363386565	0.857073441484484	0.123041921902081	0	0
128	1087.03773095533	957.947156692814	129.090574262511	0.998198100050804	0.879657627817093	0.118540472233711	0	0
73	1071.14059430656	942.836161145872	128.304433160687	0.983600178426592	0.865781598848367	0.117818579578225	0	0
126	1008.27766569125	881.372149771045	126.905515920201	0.925874807797287	0.809340817053301	0.116533990743986	3.62863126057969e-42	4.76702538154587e-42
82	1074.68753617108	949.473389564578	125.214146606504	0.986857241663069	0.871876390784736	0.114980850878333	0	0
108	1087.79831905156	964.445782276682	123.352536774881	0.998896528054695	0.885625144423032	0.113271383631663	3.7440944638781e-155	6.11839827023982e-155
107	1044.9417844038	922.288894337233	122.652890066562	0.959542501748205	0.846913585249984	0.112628916498221	3.01697280667674e-27	3.81390901976116e-27
124	1089	966.891145737432	122.108854262568	1	0.887870657242821	0.112129342757179	1.74801603148147e-134	2.75569586139432e-134
61	1084.15703490154	963.175535555361	120.981499346178	0.995552832783783	0.884458710335501	0.111094122448281	0	0
122	1088.14164578727	968.285234589469	119.856411197798	0.999211795947904	0.889150812295197	0.110060983652707	6.03139731240095e-42	7.84667223166726e-42
119	1088.19519402183	970.287242842484	117.907951179347	0.999260967880469	0.890989203712107	0.108271764168362	2.3940612807139e-272	4.64933640022699e-272
123	1080.43579155288	965.252145375219	115.18364617766	0.992135713088043	0.88636560640516	0.105770106682883	3.46673907162829e-125	5.40166320463013e-125
38	1086.45597159383	971.28530474894	115.170666844889	0.997663885761091	0.891905697657428	0.105758188103663	1.11206880935463e-61	1.5522627130575e-61
33	1070.83523353352	956.915197561633	113.920035971889	0.983319773676329	0.878710006943648	0.104609766732681	2.95259141672909e-190	5.41982534029723e-190
88	1089	977.411465376616	111.588534623384	1	0.897531189510207	0.102468810489793	2.34705537727963e-189	4.2500732507496e-189
96	1070.42016230028	958.871129570486	111.549032729791	0.982938624701815	0.880506087759859	0.102432536941957	0	0
40	1087.58744009117	976.5484293751	111.039010716075	0.99870288346297	0.896738686294857	0.101964197168113	1.09356087337885e-24	1.34437758745657e-24
130	1086.5409390125	976.536887001947	110.004052010556	0.99774190910239	0.896728087237784	0.101013821864606	3.95945374641618e-274	7.80245297087894e-274
45	1076.65669390761	967.549851078684	109.106842828925	0.988665467316445	0.888475528997873	0.100189938318572	3.14600698192663e-287	6.29201396385326e-287
50	1064.49236288357	955.79760113482	108.694761748751	0.977495282721369	0.877683747598549	0.0998115351228198	2.58519739595887e-261	4.94880644369269e-261
54	1071.89694886436	965.086878336861	106.810070527498	0.984294718883709	0.886213846039358	0.0980808728443506	5.88451046885387e-115	8.85982475085863e-115
131	1025.81142399292	921.367753745502	104.443670247419	0.941975595953096	0.846067726120755	0.0959078698323408	6.2714787233302e-55	8.48866817097219e-55
37	1016.03079355016	911.67838344265	104.352410107506	0.932994300780676	0.837170232729706	0.0958240680509701	1.04277883792019e-45	1.38348875526045e-45
27	1078.03182748936	974.00050393792	104.03132355144	0.989928216243673	0.894398993515078	0.0955292227285947	1.46400047289551e-167	2.48324130845567e-167
133	1084.559132727	980.58967979378	103.96945293322	0.995922068619835	0.900449660049385	0.0954724085704498	0	0
59	1075.18611686585	972.831100590438	102.355016275415	0.987315075175255	0.893325161240072	0.0939899139351832	0	0
53	1066.3511840369	964.318596400471	102.032587636429	0.979202189198255	0.885508352984822	0.0936938362134333	0	0
48	1074.81544274062	972.837267787524	101.9781749531	0.986974694894971	0.893330824414623	0.0936438704803488	0	0
132	1069.90087184191	967.974765357209	101.9261064847	0.982461773959513	0.88886571658146	0.0935960573780531	9.45835582453319e-87	1.37763008748636e-86
49	1086.22666538605	985.848984771327	100.377680614719	0.997453319913724	0.905279141204157	0.0921741787095672	3.42747508852838e-230	6.46875580088455e-230
